Aalsmeer;NH;Noord-Holland;NL;Netherlands
Driebergen-Rijsenburg;UT;Utrecht;NL;Netherlands
Eemdijk;UT;Utrecht;NL;Netherlands
Eemnes;UT;Utrecht;NL;Netherlands
Elst UT;UT;Utrecht;NL;Netherlands
Everdingen;UT;Utrecht;NL;Netherlands
Groenekan;UT;Utrecht;NL;Netherlands
Haarzuilens;UT;Utrecht;NL;Netherlands
Hagestein;UT;Utrecht;NL;Netherlands
Harmelen;UT;Utrecht;NL;Netherlands
Hekendorp;UT;Utrecht;NL;Netherlands
Hollandsche Rading;UT;Utrecht;NL;Netherlands
Hoogland;UT;Utrecht;NL;Netherlands
Hooglanderveen;UT;Utrecht;NL;Netherlands
Houten;UT;Utrecht;NL;Netherlands
Huis Ter Heide UT;UT;Utrecht;NL;Netherlands
Ijsselstein UT;UT;Utrecht;NL;Netherlands
Jaarsveld;UT;Utrecht;NL;Netherlands
Kamerik;UT;Utrecht;NL;Netherlands
Kockengen;UT;Utrecht;NL;Netherlands
Lage Vuursche;UT;Utrecht;NL;Netherlands
Langbroek;UT;Utrecht;NL;Netherlands
Leersum;UT;Utrecht;NL;Netherlands
Leusden;UT;Utrecht;NL;Netherlands
Linschoten;UT;Utrecht;NL;Netherlands
Loenen Aan De Vecht;UT;Utrecht;NL;Netherlands
Loenersloot;UT;Utrecht;NL;Netherlands
Lopik;UT;Utrecht;NL;Netherlands
Lopikerkapel;UT;Utrecht;NL;Netherlands
Maarn;UT;Utrecht;NL;Netherlands
Maarsbergen;UT;Utrecht;NL;Netherlands
Maarssen;UT;Utrecht;NL;Netherlands
Maartensdijk;UT;Utrecht;NL;Netherlands
Mijdrecht;UT;Utrecht;NL;Netherlands
Montfoort;UT;Utrecht;NL;Netherlands
Nieuwegein;UT;Utrecht;NL;Netherlands
Nieuwer Ter Aa;UT;Utrecht;NL;Netherlands
Nieuwersluis;UT;Utrecht;NL;Netherlands
Nigtevecht;UT;Utrecht;NL;Netherlands
Odijk;UT;Utrecht;NL;Netherlands
Ossenwaard UT;UT;Utrecht;NL;Netherlands
Oud Zuilen;UT;Utrecht;NL;Netherlands
Oudewater;UT;Utrecht;NL;Netherlands
Overberg;UT;Utrecht;NL;Netherlands
Papekop;UT;Utrecht;NL;Netherlands
Polsbroek;UT;Utrecht;NL;Netherlands
Renswoude;UT;Utrecht;NL;Netherlands
Rhenen;UT;Utrecht;NL;Netherlands
Schalkwijk;UT;Utrecht;NL;Netherlands
Snelrewaard;UT;Utrecht;NL;Netherlands
Soest;UT;Utrecht;NL;Netherlands
Soesterberg;UT;Utrecht;NL;Netherlands
Stoutenburg;UT;Utrecht;NL;Netherlands
Stoutenburg Noord;UT;Utrecht;NL;Netherlands
't Goy;UT;Utrecht;NL;Netherlands
Tienhoven UT;UT;Utrecht;NL;Netherlands
Tull en 't Waal;UT;Utrecht;NL;Netherlands
Utrecht;UT;Utrecht;NL;Netherlands
Veenendaal;UT;Utrecht;NL;Netherlands
Vianen UT;UT;Utrecht;NL;Netherlands
Vinkeveen;UT;Utrecht;NL;Netherlands
Vleuten;UT;Utrecht;NL;Netherlands
Vreeland;UT;Utrecht;NL;Netherlands
Waverveen;UT;Utrecht;NL;Netherlands
Werkhoven;UT;Utrecht;NL;Netherlands
Westbroek;UT;Utrecht;NL;Netherlands
Wijk Bij Duurstede;UT;Utrecht;NL;Netherlands
Wilnis;UT;Utrecht;NL;Netherlands
Woerden;UT;Utrecht;NL;Netherlands
Woudenberg;UT;Utrecht;NL;Netherlands
Zegveld;UT;Utrecht;NL;Netherlands
Zeist;UT;Utrecht;NL;Netherlands
Zijderveld;UT;Utrecht;NL;Netherlands
Aalden;DR;Drenthe;NL;Netherlands
Alteveer Gem. De Wolden;DR;Drenthe;NL;Netherlands
Alteveer Gem. Hoogeveen;DR;Drenthe;NL;Netherlands
Alteveer Gem. Noordenveld;DR;Drenthe;NL;Netherlands
Amen;DR;Drenthe;NL;Netherlands
Anderen;DR;Drenthe;NL;Netherlands
Anloo;DR;Drenthe;NL;Netherlands
Annen;DR;Drenthe;NL;Netherlands
Annerveensche Kanaal;DR;Drenthe;NL;Netherlands
Ansen;DR;Drenthe;NL;Netherlands
Assen;DR;Drenthe;NL;Netherlands
Balinge;DR;Drenthe;NL;Netherlands
Balloerveld;DR;Drenthe;NL;Netherlands
Balloo;DR;Drenthe;NL;Netherlands
Barger Compascuum;DR;Drenthe;NL;Netherlands
Beilen;DR;Drenthe;NL;Netherlands
Benneveld;DR;Drenthe;NL;Netherlands
Borger;DR;Drenthe;NL;Netherlands
Boschoord;DR;Drenthe;NL;Netherlands
Bovensmilde;DR;Drenthe;NL;Netherlands
Broekhuizen DR;DR;Drenthe;NL;Netherlands
Bronneger;DR;Drenthe;NL;Netherlands
Bronnegerveen;DR;Drenthe;NL;Netherlands
Bruntinge;DR;Drenthe;NL;Netherlands
Buinen;DR;Drenthe;NL;Netherlands
Buinerveen;DR;Drenthe;NL;Netherlands
Bunne;DR;Drenthe;NL;Netherlands
Coevorden;DR;Drenthe;NL;Netherlands
Dalen;DR;Drenthe;NL;Netherlands
Dalerpeel;DR;Drenthe;NL;Netherlands
Dalerveen;DR;Drenthe;NL;Netherlands
Darp;DR;Drenthe;NL;Netherlands
De Groeve;DR;Drenthe;NL;Netherlands
De Kiel;DR;Drenthe;NL;Netherlands
De Punt;DR;Drenthe;NL;Netherlands
De Schiphorst;DR;Drenthe;NL;Netherlands
De Wijk;DR;Drenthe;NL;Netherlands
Deurze;DR;Drenthe;NL;Netherlands
Diever;DR;Drenthe;NL;Netherlands
Dieverbrug;DR;Drenthe;NL;Netherlands
Diphoorn;DR;Drenthe;NL;Netherlands
Doldersum;DR;Drenthe;NL;Netherlands
Donderen;DR;Drenthe;NL;Netherlands
Drijber;DR;Drenthe;NL;Netherlands
Drogteropslagen;DR;Drenthe;NL;Netherlands
Drouwen;DR;Drenthe;NL;Netherlands
Drouwenermond;DR;Drenthe;NL;Netherlands
Drouwenerveen;DR;Drenthe;NL;Netherlands
Dwingeloo;DR;Drenthe;NL;Netherlands
Echten DR;DR;Drenthe;NL;Netherlands
Eelde;DR;Drenthe;NL;Netherlands
Eelderwolde;DR;Drenthe;NL;Netherlands
Een;DR;Drenthe;NL;Netherlands
Een West;DR;Drenthe;NL;Netherlands
Eerste Exloermond;DR;Drenthe;NL;Netherlands
Ees;DR;Drenthe;NL;Netherlands
Eesergroen;DR;Drenthe;NL;Netherlands
Eeserveen;DR;Drenthe;NL;Netherlands
Eext Eext;DR;Drenthe;NL;Netherlands
Eexterveen;DR;Drenthe;NL;Netherlands
Eexterveensche Kanaal;DR;Drenthe;NL;Netherlands
Eexterzandvoort;DR;Drenthe;NL;Netherlands
Ekehaar;DR;Drenthe;NL;Netherlands
Eldersloo;DR;Drenthe;NL;Netherlands
Eleveld;DR;Drenthe;NL;Netherlands
Elim;DR;Drenthe;NL;Netherlands
Ellertshaar;DR;Drenthe;NL;Netherlands
Elp;DR;Drenthe;NL;Netherlands
Emmen;DR;Drenthe;NL;Netherlands
Emmer Compascuum;DR;Drenthe;NL;Netherlands
Erica;DR;Drenthe;NL;Netherlands
Erm;DR;Drenthe;NL;Netherlands
Eursinge;DR;Drenthe;NL;Netherlands
Eursinge Gem. De Wolden;DR;Drenthe;NL;Netherlands
Exloerveen;DR;Drenthe;NL;Netherlands
Exloo;DR;Drenthe;NL;Netherlands
Fluitenberg;DR;Drenthe;NL;Netherlands
Foxwolde;DR;Drenthe;NL;Netherlands
Frederiksoord;DR;Drenthe;NL;Netherlands
Garminge;DR;Drenthe;NL;Netherlands
Gasselte;DR;Drenthe;NL;Netherlands
Gasselternijveen;DR;Drenthe;NL;Netherlands
Gasselternijveenschemond;DR;Drenthe;NL;Netherlands
Gasteren;DR;Drenthe;NL;Netherlands
Geelbroek;DR;Drenthe;NL;Netherlands
Gees;DR;Drenthe;NL;Netherlands
Geesbrug;DR;Drenthe;NL;Netherlands
Geeuwenbrug;DR;Drenthe;NL;Netherlands
Gieten;DR;Drenthe;NL;Netherlands
Gieterveen;DR;Drenthe;NL;Netherlands
Grolloo;DR;Drenthe;NL;Netherlands
Havelte;DR;Drenthe;NL;Netherlands
Havelterberg;DR;Drenthe;NL;Netherlands
Hijken;DR;Drenthe;NL;Netherlands
Hollandscheveld;DR;Drenthe;NL;Netherlands
Holsloot;DR;Drenthe;NL;Netherlands
Hoogersmilde;DR;Drenthe;NL;Netherlands
Hoogeveen;DR;Drenthe;NL;Netherlands
Hooghalen;DR;Drenthe;NL;Netherlands
Huis Ter Heide DR;DR;Drenthe;NL;Netherlands
Kerkenveld;DR;Drenthe;NL;Netherlands
Klazienaveen;DR;Drenthe;NL;Netherlands
Klijndijk;DR;Drenthe;NL;Netherlands
Koekange;DR;Drenthe;NL;Netherlands
Langelo DR;DR;Drenthe;NL;Netherlands
Leutingewolde;DR;Drenthe;NL;Netherlands
Lieveren;DR;Drenthe;NL;Netherlands
Linde DR;DR;Drenthe;NL;Netherlands
Loon;DR;Drenthe;NL;Netherlands
Mantinge;DR;Drenthe;NL;Netherlands
Marwijksoord;DR;Drenthe;NL;Netherlands
Matsloot;DR;Drenthe;NL;Netherlands
Meppel;DR;Drenthe;NL;Netherlands
Meppen;DR;Drenthe;NL;Netherlands
Midlaren;DR;Drenthe;NL;Netherlands
Nietap;DR;Drenthe;NL;Netherlands
Nieuw Amsterdam;DR;Drenthe;NL;Netherlands
Nieuw Annerveen;DR;Drenthe;NL;Netherlands
Nieuw Balinge;DR;Drenthe;NL;Netherlands
Nieuw Buinen;DR;Drenthe;NL;Netherlands
Nieuw Dordrecht;DR;Drenthe;NL;Netherlands
Nieuw Roden;DR;Drenthe;NL;Netherlands
Nieuw Schoonebeek;DR;Drenthe;NL;Netherlands
Nieuw Weerdinge;DR;Drenthe;NL;Netherlands
Nieuwediep;DR;Drenthe;NL;Netherlands
Nieuweroord;DR;Drenthe;NL;Netherlands
Nieuwlande;DR;Drenthe;NL;Netherlands
Nieuwlande Coevorden;DR;Drenthe;NL;Netherlands
Nijensleek;DR;Drenthe;NL;Netherlands
Nijeveen;DR;Drenthe;NL;Netherlands
Nijlande;DR;Drenthe;NL;Netherlands
Nooitgedacht;DR;Drenthe;NL;Netherlands
Noord Sleen;DR;Drenthe;NL;Netherlands
Noordscheschut;DR;Drenthe;NL;Netherlands
Norg;DR;Drenthe;NL;Netherlands
Odoorn;DR;Drenthe;NL;Netherlands
Odoornerveen;DR;Drenthe;NL;Netherlands
Oosterhesselen;DR;Drenthe;NL;Netherlands
Oranje;DR;Drenthe;NL;Netherlands
Orvelte;DR;Drenthe;NL;Netherlands
Oud Annerveen;DR;Drenthe;NL;Netherlands
Oude Willem;DR;Drenthe;NL;Netherlands
Oudemolen DR;DR;Drenthe;NL;Netherlands
Papenvoort;DR;Drenthe;NL;Netherlands
Paterswolde;DR;Drenthe;NL;Netherlands
Peest;DR;Drenthe;NL;Netherlands
Peize;DR;Drenthe;NL;Netherlands
Pesse;DR;Drenthe;NL;Netherlands
Rhee;DR;Drenthe;NL;Netherlands
Roden;DR;Drenthe;NL;Netherlands
Roderesch;DR;Drenthe;NL;Netherlands
Roderwolde;DR;Drenthe;NL;Netherlands
Rogat;DR;Drenthe;NL;Netherlands
Rolde;DR;Drenthe;NL;Netherlands
Roswinkel;DR;Drenthe;NL;Netherlands
Ruinen;DR;Drenthe;NL;Netherlands
Ruinerwold;DR;Drenthe;NL;Netherlands
Schipborg;DR;Drenthe;NL;Netherlands
Schoonebeek;DR;Drenthe;NL;Netherlands
Schoonloo;DR;Drenthe;NL;Netherlands
Schoonoord;DR;Drenthe;NL;Netherlands
Sleen;DR;Drenthe;NL;Netherlands
Smilde;DR;Drenthe;NL;Netherlands
Spier;DR;Drenthe;NL;Netherlands
Spijkerboor DR;DR;Drenthe;NL;Netherlands
Steenbergen DR;DR;Drenthe;NL;Netherlands
Stieltjeskanaal;DR;Drenthe;NL;Netherlands
Stuifzand;DR;Drenthe;NL;Netherlands
't Haantje;DR;Drenthe;NL;Netherlands
Taarlo;DR;Drenthe;NL;Netherlands
Ter Aard;DR;Drenthe;NL;Netherlands
Tiendeveen;DR;Drenthe;NL;Netherlands
Tweede Exloermond;DR;Drenthe;NL;Netherlands
Tweede Valthermond;DR;Drenthe;NL;Netherlands
Tynaarlo;DR;Drenthe;NL;Netherlands
Ubbena;DR;Drenthe;NL;Netherlands
Uffelte;DR;Drenthe;NL;Netherlands
Valthe;DR;Drenthe;NL;Netherlands
Valthermond;DR;Drenthe;NL;Netherlands
Veenhuizen;DR;Drenthe;NL;Netherlands
Veeningen;DR;Drenthe;NL;Netherlands
Veenoord;DR;Drenthe;NL;Netherlands
Vledder;DR;Drenthe;NL;Netherlands
Vledderveen DR;DR;Drenthe;NL;Netherlands
Vredenheim;DR;Drenthe;NL;Netherlands
Vries;DR;Drenthe;NL;Netherlands
Wachtum;DR;Drenthe;NL;Netherlands
Wapse;DR;Drenthe;NL;Netherlands
Wapserveen;DR;Drenthe;NL;Netherlands
Wateren;DR;Drenthe;NL;Netherlands
Weiteveen;DR;Drenthe;NL;Netherlands
Westdorp;DR;Drenthe;NL;Netherlands
Westerbork;DR;Drenthe;NL;Netherlands
Westervelde;DR;Drenthe;NL;Netherlands
Wezup Wezup;DR;Drenthe;NL;Netherlands
Wezuperbrug;DR;Drenthe;NL;Netherlands
Wijster;DR;Drenthe;NL;Netherlands
Wilhelminaoord;DR;Drenthe;NL;Netherlands
Winde;DR;Drenthe;NL;Netherlands
Wittelte;DR;Drenthe;NL;Netherlands
Witteveen;DR;Drenthe;NL;Netherlands
Yde;DR;Drenthe;NL;Netherlands
Zandberg DR;DR;Drenthe;NL;Netherlands
Zandpol;DR;Drenthe;NL;Netherlands
Zeegse;DR;Drenthe;NL;Netherlands
Zeijen;DR;Drenthe;NL;Netherlands
Zeijerveen;DR;Drenthe;NL;Netherlands
Zeijerveld;DR;Drenthe;NL;Netherlands
Zorgvlied;DR;Drenthe;NL;Netherlands
Zuidlaarderveen;DR;Drenthe;NL;Netherlands
Zuidlaren;DR;Drenthe;NL;Netherlands
Zuidveld;DR;Drenthe;NL;Netherlands
Zuidvelde;DR;Drenthe;NL;Netherlands
Zuidwolde DR;DR;Drenthe;NL;Netherlands
Zwartemeer;DR;Drenthe;NL;Netherlands
Zweeloo;DR;Drenthe;NL;Netherlands
Zwiggelte;DR;Drenthe;NL;Netherlands
Zwinderen;DR;Drenthe;NL;Netherlands
Almere;FL;Flevoland;NL;Netherlands
Bant;FL;Flevoland;NL;Netherlands
Biddinghuizen;FL;Flevoland;NL;Netherlands
Creil;FL;Flevoland;NL;Netherlands
Dronten;FL;Flevoland;NL;Netherlands
Emmeloord;FL;Flevoland;NL;Netherlands
Ens;FL;Flevoland;NL;Netherlands
Espel;FL;Flevoland;NL;Netherlands
Kraggenburg;FL;Flevoland;NL;Netherlands
Lelystad;FL;Flevoland;NL;Netherlands
Luttelgeest;FL;Flevoland;NL;Netherlands
Marknesse;FL;Flevoland;NL;Netherlands
Nagele;FL;Flevoland;NL;Netherlands
Rutten;FL;Flevoland;NL;Netherlands
Swifterbant;FL;Flevoland;NL;Netherlands
Tollebeek;FL;Flevoland;NL;Netherlands
Urk;FL;Flevoland;NL;Netherlands
Zeewolde;FL;Flevoland;NL;Netherlands
Aalzum;FR;Friesland;NL;Netherlands
Abbega;FR;Friesland;NL;Netherlands
Achlum;FR;Friesland;NL;Netherlands
Akkrum;FR;Friesland;NL;Netherlands
Akmarijp;FR;Friesland;NL;Netherlands
Aldeboarn;FR;Friesland;NL;Netherlands
Aldtsjerk;FR;Friesland;NL;Netherlands
Allingawier;FR;Friesland;NL;Netherlands
Anjum;FR;Friesland;NL;Netherlands
Appelscha;FR;Friesland;NL;Netherlands
Arum;FR;Friesland;NL;Netherlands
Augsbuurt;FR;Friesland;NL;Netherlands
Augustinusga;FR;Friesland;NL;Netherlands
Baaium;FR;Friesland;NL;Netherlands
Baard;FR;Friesland;NL;Netherlands
Bakhuizen;FR;Friesland;NL;Netherlands
Bakkeveen;FR;Friesland;NL;Netherlands
Balk;FR;Friesland;NL;Netherlands
Ballum;FR;Friesland;NL;Netherlands
Bantega;FR;Friesland;NL;Netherlands
Bears FR;FR;Friesland;NL;Netherlands
Beetgum;FR;Friesland;NL;Netherlands
Beetgumermolen;FR;Friesland;NL;Netherlands
Beetsterzwaag;FR;Friesland;NL;Netherlands
Berlikum FR;FR;Friesland;NL;Netherlands
Blauwhuis;FR;Friesland;NL;Netherlands
Blesdijke;FR;Friesland;NL;Netherlands
Blessum;FR;Friesland;NL;Netherlands
Blije;FR;Friesland;NL;Netherlands
Boazum;FR;Friesland;NL;Netherlands
Boelenslaan;FR;Friesland;NL;Netherlands
Boer;FR;Friesland;NL;Netherlands
Boijl;FR;Friesland;NL;Netherlands
Boksum;FR;Friesland;NL;Netherlands
Bolsward;FR;Friesland;NL;Netherlands
Bontebok;FR;Friesland;NL;Netherlands
Boornbergum;FR;Friesland;NL;Netherlands
Boornzwaag;FR;Friesland;NL;Netherlands
Bornwird;FR;Friesland;NL;Netherlands
Brantgum;FR;Friesland;NL;Netherlands
Breezanddijk;FR;Friesland;NL;Netherlands
Britsum;FR;Friesland;NL;Netherlands
Britswert;FR;Friesland;NL;Netherlands
Broek FR;FR;Friesland;NL;Netherlands
Broeksterwoude;FR;Friesland;NL;Netherlands
Buitenpost;FR;Friesland;NL;Netherlands
Burdaard;FR;Friesland;NL;Netherlands
Buren FR;FR;Friesland;NL;Netherlands
Burgum;FR;Friesland;NL;Netherlands
Burgwerd;FR;Friesland;NL;Netherlands
Burum;FR;Friesland;NL;Netherlands
Cornjum;FR;Friesland;NL;Netherlands
Cornwerd;FR;Friesland;NL;Netherlands
Damwoude;FR;Friesland;NL;Netherlands
De Blesse;FR;Friesland;NL;Netherlands
De Hoeve;FR;Friesland;NL;Netherlands
De Knipe;FR;Friesland;NL;Netherlands
De Tike;FR;Friesland;NL;Netherlands
De Valom;FR;Friesland;NL;Netherlands
De Veenhoop;FR;Friesland;NL;Netherlands
De Wilgen;FR;Friesland;NL;Netherlands
Dearsum;FR;Friesland;NL;Netherlands
Dedgum;FR;Friesland;NL;Netherlands
Deinum;FR;Friesland;NL;Netherlands
Delfstrahuizen;FR;Friesland;NL;Netherlands
Dijken;FR;Friesland;NL;Netherlands
Dokkum;FR;Friesland;NL;Netherlands
Dongjum;FR;Friesland;NL;Netherlands
Doniaga;FR;Friesland;NL;Netherlands
Donkerbroek;FR;Friesland;NL;Netherlands
Drachten;FR;Friesland;NL;Netherlands
Drachtstercompagnie;FR;Friesland;NL;Netherlands
Driesum;FR;Friesland;NL;Netherlands
Drogeham;FR;Friesland;NL;Netherlands
Dronrijp;FR;Friesland;NL;Netherlands
Eagum;FR;Friesland;NL;Netherlands
Earnewald;FR;Friesland;NL;Netherlands
Easterein;FR;Friesland;NL;Netherlands
Easterlittens;FR;Friesland;NL;Netherlands
Eastermar;FR;Friesland;NL;Netherlands
Easterwierrum;FR;Friesland;NL;Netherlands
Echten FR;FR;Friesland;NL;Netherlands
Echtenerbrug;FR;Friesland;NL;Netherlands
Ee;FR;Friesland;NL;Netherlands
Eesterga;FR;Friesland;NL;Netherlands
Elahuizen;FR;Friesland;NL;Netherlands
Elsloo FR;FR;Friesland;NL;Netherlands
Engelum;FR;Friesland;NL;Netherlands
Engwierum;FR;Friesland;NL;Netherlands
Exmorra;FR;Friesland;NL;Netherlands
Ferwert;FR;Friesland;NL;Netherlands
Ferwoude;FR;Friesland;NL;Netherlands
Finkum;FR;Friesland;NL;Netherlands
Firdgum;FR;Friesland;NL;Netherlands
Fochteloo;FR;Friesland;NL;Netherlands
Follega;FR;Friesland;NL;Netherlands
Folsgare;FR;Friesland;NL;Netherlands
Foudgum;FR;Friesland;NL;Netherlands
Franeker;FR;Friesland;NL;Netherlands
Friens;FR;Friesland;NL;Netherlands
Frieschepalen;FR;Friesland;NL;Netherlands
Gaast;FR;Friesland;NL;Netherlands
Gaastmeer;FR;Friesland;NL;Netherlands
Garyp;FR;Friesland;NL;Netherlands
Gauw;FR;Friesland;NL;Netherlands
Gerkesklooster;FR;Friesland;NL;Netherlands
Gersloot;FR;Friesland;NL;Netherlands
Ginnum;FR;Friesland;NL;Netherlands
Goenga;FR;Friesland;NL;Netherlands
Goengahuizen;FR;Friesland;NL;Netherlands
Goingarijp;FR;Friesland;NL;Netherlands
Gorredijk;FR;Friesland;NL;Netherlands
Goutum;FR;Friesland;NL;Netherlands
Greonterp;FR;Friesland;NL;Netherlands
Grou;FR;Friesland;NL;Netherlands
Gytsjerk;FR;Friesland;NL;Netherlands
Hallum;FR;Friesland;NL;Netherlands
Hantum;FR;Friesland;NL;Netherlands
Hantumeruitburen;FR;Friesland;NL;Netherlands
Hantumhuizen;FR;Friesland;NL;Netherlands
Harich;FR;Friesland;NL;Netherlands
Harkema;FR;Friesland;NL;Netherlands
Harlingen;FR;Friesland;NL;Netherlands
Hartwerd;FR;Friesland;NL;Netherlands
Haskerdijken;FR;Friesland;NL;Netherlands
Haskerhorne;FR;Friesland;NL;Netherlands
Haule;FR;Friesland;NL;Netherlands
Haulerwijk;FR;Friesland;NL;Netherlands
Heeg;FR;Friesland;NL;Netherlands
Heerenveen;FR;Friesland;NL;Netherlands
Hegebeintum;FR;Friesland;NL;Netherlands
Hemelum;FR;Friesland;NL;Netherlands
Hempens;FR;Friesland;NL;Netherlands
Hemrik;FR;Friesland;NL;Netherlands
Herbaijum;FR;Friesland;NL;Netherlands
Hiaure;FR;Friesland;NL;Netherlands
Hichtum;FR;Friesland;NL;Netherlands
Hidaard;FR;Friesland;NL;Netherlands
Hieslum;FR;Friesland;NL;Netherlands
Hijum;FR;Friesland;NL;Netherlands
Hilaard;FR;Friesland;NL;Netherlands
Hindeloopen;FR;Friesland;NL;Netherlands
Hinnaard;FR;Friesland;NL;Netherlands
Hitzum;FR;Friesland;NL;Netherlands
Hollum;FR;Friesland;NL;Netherlands
Holwerd;FR;Friesland;NL;Netherlands
Hommerts;FR;Friesland;NL;Netherlands
Hoornsterzwaag;FR;Friesland;NL;Netherlands
Houtigehage;FR;Friesland;NL;Netherlands
Huns;FR;Friesland;NL;Netherlands
Hurdegaryp;FR;Friesland;NL;Netherlands
Idaerd;FR;Friesland;NL;Netherlands
Idsegahuizum;FR;Friesland;NL;Netherlands
Idskenhuizen;FR;Friesland;NL;Netherlands
Idzega;FR;Friesland;NL;Netherlands
Iens;FR;Friesland;NL;Netherlands
Ijlst;FR;Friesland;NL;Netherlands
Indijk;FR;Friesland;NL;Netherlands
It Heidenskip;FR;Friesland;NL;Netherlands
Itens;FR;Friesland;NL;Netherlands
Jannum;FR;Friesland;NL;Netherlands
Jellum;FR;Friesland;NL;Netherlands
Jelsum;FR;Friesland;NL;Netherlands
Jirnsum;FR;Friesland;NL;Netherlands
Jislum;FR;Friesland;NL;Netherlands
Jistrum;FR;Friesland;NL;Netherlands
Jonkerslan;FR;Friesland;NL;Netherlands
Jorwert;FR;Friesland;NL;Netherlands
Joure;FR;Friesland;NL;Netherlands
Jouswier;FR;Friesland;NL;Netherlands
Jubbega;FR;Friesland;NL;Netherlands
Jutrijp;FR;Friesland;NL;Netherlands
Katlijk;FR;Friesland;NL;Netherlands
Kimswerd;FR;Friesland;NL;Netherlands
Klooster Lidlum;FR;Friesland;NL;Netherlands
Kolderwolde;FR;Friesland;NL;Netherlands
Kollum;FR;Friesland;NL;Netherlands
Kollumerpomp;FR;Friesland;NL;Netherlands
Kollumerzwaag;FR;Friesland;NL;Netherlands
Kootstertille;FR;Friesland;NL;Netherlands
Kornwerderzand;FR;Friesland;NL;Netherlands
Kortehemmen;FR;Friesland;NL;Netherlands
Koudum;FR;Friesland;NL;Netherlands
Koufurderrige;FR;Friesland;NL;Netherlands
Kubaard;FR;Friesland;NL;Netherlands
Langedijke;FR;Friesland;NL;Netherlands
Langelille;FR;Friesland;NL;Netherlands
Langezwaag;FR;Friesland;NL;Netherlands
Langweer;FR;Friesland;NL;Netherlands
Leeuwarden;FR;Friesland;NL;Netherlands
Legemeer;FR;Friesland;NL;Netherlands
Lekkum;FR;Friesland;NL;Netherlands
Lemmer;FR;Friesland;NL;Netherlands
Leons;FR;Friesland;NL;Netherlands
Lichtaard;FR;Friesland;NL;Netherlands
Lioessens;FR;Friesland;NL;Netherlands
Lippenhuizen;FR;Friesland;NL;Netherlands
Loenga;FR;Friesland;NL;Netherlands
Lollum;FR;Friesland;NL;Netherlands
Longerhouw;FR;Friesland;NL;Netherlands
Luinjeberd;FR;Friesland;NL;Netherlands
Luxwoude;FR;Friesland;NL;Netherlands
Lytsewierrum;FR;Friesland;NL;Netherlands
Makkinga;FR;Friesland;NL;Netherlands
Makkum FR;FR;Friesland;NL;Netherlands
Mantgum;FR;Friesland;NL;Netherlands
Marrum;FR;Friesland;NL;Netherlands
Marssum;FR;Friesland;NL;Netherlands
Menaldum;FR;Friesland;NL;Netherlands
Metslawier;FR;Friesland;NL;Netherlands
Midlum;FR;Friesland;NL;Netherlands
